product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
1370,8464,"Under-garments, knitted or crocheted; of other fibres, not elastic nor rubberized",4,9,9.158.1370
1371,8465,"Corsets, garters, etc, not knitted or crocheted, elastic or not",4,9,9.158.1371
1372,8471,"Clothing accessories, of textile fabrics, not knitted or crocheted",4,9,9.158.1372
1373,8472,"Clothing accessories, knitted or crocheted, nes",4,9,9.158.1373
1374,8481,"Articles of apparel, clothing accessories of leather",4,9,9.158.1374
1375,8482,"Articles of apparel, clothing accessories of plastic or rubber",4,9,9.158.1375
1376,8483,Fur clothing (not headgear) and other articles made of furskins,4,9,9.158.1376
1377,8484,"Headgear and fitting thereof, nes",4,9,9.158.1377
1378,8510,Footwear,4,9,9.159.1378
1379,8710,Optical instruments and apparatus,4,9,9.160.1379
1380,8720,"Medical instruments and appliances, nes",4,9,9.160.1380
1381,8731,"Gas, liquid and electricity supply or production meters; etc",4,9,9.160.1381
1382,8732,Counting devices non-electrical; stroboscopes,4,9,9.160.1382
1383,8741,"Surveying, navigational, compasses, etc, instruments, nonelectrical",4,9,9.160.1383
1384,8742,"Drawing, marking-out and mathematical calculating instruments, etc",4,9,9.160.1384
1385,8743,"Gas, liquid control instruments and apparatus, non-electrical",4,9,9.160.1385
1386,8744,"Nonmechanical or electrical instruments for physical, etc, analysis",4,9,9.160.1386
1387,8745,"Measuring, controlling and scientific instruments, nes",4,9,9.160.1387
1388,8748,"Electrical measuring, controlling, etc, instruments, apparatus, nes",4,9,9.160.1388
1389,8749,"Parts, nes, and accessories of headings 873, 8743, 87454 or 8748",4,9,9.160.1389
1390,8811,"Photographic cameras, flashlight apparatus, parts, accessories, nes",4,9,9.161.1390
1391,8812,"Cinematographic cameras, projectors, etc, parts, accessories, nes",4,9,9.161.1391
1392,8813,"Photographic and cinematographic apparatus and equipment, nes",4,9,9.161.1392
1393,8821,Chemical products and flashlight materials for use in photografy,4,9,9.161.1393
1394,8822,"Photographic film, plates and paper (other than cinematograph film)",4,9,9.161.1394
1395,8830,"Cinematograph film, exposed and developed",4,9,9.161.1395
1396,8841,Lenses and other optical elements of any material,4,9,9.161.1396
1397,8842,Spectacles and spectacle frames,4,9,9.161.1397
1398,8851,"Watches, watch movements and case",4,9,9.161.1398
1399,8852,"Clocks, clock movements and parts",4,9,9.161.1399
1400,8921,"Printed books, pamphlets, maps and globes",4,9,9.162.1400
1401,8922,"Newspapers, journals and periodicals",4,9,9.162.1401
1402,8924,"Picture postcards, decalcomanias, etc, printed",4,9,9.162.1402
1403,8928,"Printed matter, nes",4,9,9.162.1403
1404,8931,"Plastic packing containers, lids, stoppers and other closures",4,9,9.162.1404
1405,8932,Plastic sanitary and toilet articles,4,9,9.162.1405
1406,8933,Personal adornments and ornaments articles of plastic,4,9,9.162.1406
1407,8935,Articles of electric lighting of plastic,4,9,9.162.1407
1408,8939,Miscellaneous articles of plastic,4,9,9.162.1408
1409,8941,"Baby carriages and parts thereof, nes",4,9,9.162.1409
1410,8942,"Children's toys, indoor games, etc",4,9,9.162.1410
1411,8946,Non-military arms and ammunition therefor,4,9,9.162.1411
1412,8947,"Other sporting goods and fairground amusements, etc",4,9,9.162.1412
1413,8951,"Office and stationary supplies, of base metal",4,9,9.162.1413
1414,8952,"Pens, pencils and, fountain pens",4,9,9.162.1414
1415,8959,Other office and stationary supplies,4,9,9.162.1415
1416,8960,"Works of art, collectors' pieces and antiques",4,9,9.162.1416
1417,8972,Imitation jewellery,4,9,9.162.1417
1418,8973,"Precious jewellery, goldsmiths' or silversmiths' wares",4,9,9.162.1418
1419,8974,"Other articles of precious metals or rolled precious metals, nes",4,9,9.162.1419
1420,8981,"Pianos, other string musical instruments",4,9,9.162.1420
1421,8982,"Musical instruments, nes",4,9,9.162.1421
1422,8983,"Sound recording tape, discs",4,9,9.162.1422
1423,8989,"Parts, nes of and accessories for musical instruments; metronomes",4,9,9.162.1423
1424,8991,"Articles and manufacture of carving, moulding materials, nes",4,9,9.162.1424
1425,8993,"Candles, matches, combustible products, etc",4,9,9.162.1425
1426,8994,"Umbrellas, canes and similar articles and parts thereof",4,9,9.162.1426
1427,8996,"Orthopaedic appliances, hearing aids, artificial parts of the body",4,9,9.162.1427
1428,8997,"Basketwork, wickerwork; brooms, paint rollers, etc",4,9,9.162.1428
1429,8998,"Small-wares and toilet articles, nes; sieves; tailors' dummies, etc",4,9,9.162.1429
1430,8999,"Manufactured goods, nes",4,9,9.162.1430
1431,9110,Postal packages not classified according to kind,4,10,10.163.1431
1432,9310,"Special transactions, commodity not classified according to class",4,10,10.164.1432
1433,9410,"Animals, live, nes, (including zoo animals, pets, insects, etc)",4,10,10.165.1433
1434,9510,"Armoured fighting vehicles, war firearms, ammunition, parts, nes",4,10,10.166.1434
1435,9610,"Coin (other than gold coin), not being legal tender",4,10,10.167.1435
1436,9710,"Gold, non-monetary (excluding gold ores and concentrates)",4,10,10.168.1436
1437,ZZZZ,Unknown,4,10,10.169.1437
